probIn scale
0.02151432 0.02912554
0.03280211 0.02935107
0.01651526 0.02762184
0.02751483 0.02755592
0.03695674 0.02832079
0.02309243 0.02751674
0.02149948 0.02704482
0.02093204 0.02589397
0.02315277 0.02515272
0.04019448 0.02423536
0.02506245 0.02416458
0.01432314 0.02233271
0.01698187 0.02165668
0.03603523 0.02233037
0.03440251 0.02179849
0.04176505 0.02133808
0.03254957 0.02022732
0.03722123 0.02056706
0.01666672 0.02190812
0.02260894 0.02501552
0.02388968 0.02348785
0.03246983 0.02459726
0.01581411 0.02450904
0.007330626 0.02566257
0.004964438 0.02789555
0.0070975 0.0286999
0.00557313 0.03041936
0.009337552 0.03012382
0.004135859 0.03085411
0.022465 0.02845606
0.02481257 0.02982833
0.01993092 0.03023474
0.01472884 0.02928408
0.005598859 0.02928312
0.00562093 0.02903052
0.00858446 0.03043746
0.004970952 0.03149955
0.003909403 0.0311897
0.008945353 0.03165368
0.01688834 0.03203732
0.03012014 0.0347205
0.02874942 0.03543323
0.01927976 0.03279148
0.02209865 0.03391828
0.02012417 0.03621162
0.02805614 0.03358485
0.0175403 0.03507681
0.02547264 0.03512266
0.01799101 0.0365543
0.01645622 0.03795387
0.01821474 0.03519018
0.0155306 0.03499883
0.009838407 0.03759729
0.01495701 0.03406239
0.02143217 0.03587342
0.01283826 0.03421087
0.01037005 0.03467754
0.00427521 0.03489905
0.003834053 0.03209588
0.003474521 0.03189869
0.0132686 0.03308249
0.02225798 0.0342902
0.02756488 0.03403365
0.02172866 0.03423847
0.01697482 0.03407148
0.02174078 0.03416157
0.01994352 0.03800169
0.01053393 0.04019904
0.008092232 0.03748822
0.00739301 0.03709046
0.01959761 0.03880684
0.02192495 0.03716259
0.01338285 0.03835976
0.01136951 0.03752719
0.02261918 0.03461424
0.0360322 0.03524959
0.01633146 0.03715784
0.02140574 0.03717416
0.02579127 0.03749746
0.01563058 0.03630966
0.02789892 0.04015345
0.02134061 0.04036131
0.007123643 0.04254993
0.002988943 0.04494175
0.01043744 0.0432114
0.02544639 0.04191424
0.02810299 0.0421751
0.01301981 0.04059884
0.007855819 0.04293531
0.02047401 0.04476485
0.0229568 0.04503822
0.0276087 0.04553483
0.01229228 0.04418159
0.01127176 0.04573949
0.01372094 0.0454375
0.01175888 0.04247091
0.003918766 0.039774
0.00859098 0.04178045
0.001299445 0.04126233
0.01002882 0.03709167
0.008430819 0.03654506
0.01038863 0.03342526
0.0007619264 0.03457435
0.004581745 0.03326369
0.002186768 0.03222249
0.006342048 0.03095524
0.01668246 0.03191651
0.01135735 0.03250762
0.00641011 0.03521386
0.001496293 0.03531415
0.0004334718 0.03579963
0.01238067 0.03443691
0.01449389 0.03270418
0.01955528 0.03241033
0.01483352 0.03046405
0.02023518 0.03366365
0.01184262 0.03276987
0.01292675 0.02808385
0.003816353 0.02643153
0.01155558 0.02525924
0.02419003 0.02525539
0.01280971 0.02553664
0.01090504 0.0266752
0.009314462 0.02611745
0.007566883 0.02702634
0.01578042 0.02663352
0.009061928 0.02775147
0.007554175 0.02909915
0.00422004 0.02929437
0.003149923 0.02849411
0.00465951 0.02893393
0.0121784 0.03008958
0.01398185 0.02967249
0.01054809 0.02922111
0.01577363 0.02775483
0.01513895 0.02663048
