probIn scale
0.0004741964 2778.223
0.007350613 2804.651
0.006763122 2624.983
0.004120975 2794.97
0.01064929 2765.479
0.01225435 2930.203
0.009134618 2869.322
0.01141908 2919.587
0.01115645 3111.447
0.008266916 3148.502
0.01747224 2778.352
0.01464297 3022.675
0.009933197 3030.945
0.01561732 3074.934
0.008226819 3240.825
0.001461407 3336.407
0.002730097 3631.531
0.003986244 3561.673
0.002220196 3742.144
0.003529694 3888.455
0.006205796 3940.299
0.006166235 4063.629
0.009823597 4180.437
0.004026165 4433.865
0.004008474 4478.691
0.0004564864 4670.442
0.003214219 4693.131
0.003907593 4837.748
0.009338991 4528.045
0.008812501 4321.06
0.01297892 4134.508
0.01253509 4020.891
0.002961709 4158.364
0.00728633 4118.668
0.009202035 3960.68
0.008812406 4161.978
0.01679431 4168.352
0.00600252 3974.477
0.00442639 4122.633
0.005442647 3994.547
0.008963974 4169.79
0.005459905 3854.935
0.003886659 3618.36
0.007958515 3543.91
0.01414182 3632.982
0.01222576 3695.021
0.01266294 3803.896
0.001848067 3991.13
0.005976113 4088.888
0.005119092 4092.93
0.002292292 4336.809
0.00685184 4699.8
0.01122247 4647.448
0.01642998 4239.513
0.008561851 3861.42
0.004799467 3527.342
0.003031863 3607.123
0.003315756 3564.846
0.003726743 3571.632
0.003215381 3673.5
0.003082958 3854.605
0.01190917 3988.17
0.008790432 3983.529
0.00855982 3964.032
0.001812977 3657.999
0.004326382 4001.44
0.002499893 3847.164
0.01350166 3883.413
0.014939 3731.281
0.01226408 3996.815
0.01405801 4514.9
0.02009671 4321.942
0.004657962 4186.246
0.003904854 4014.486
0.004412214 3725.228
0.001485606 3514.078
0.00127073 3564.209
0.001985107 3042.895
0.00375728 2961.159
0.008933879 2948.376
0.005031215 3016.36
0.001620427 3238.354
0.004890578 3457.967
0.006696703 3203.477
0.008744182 3401.288
0.002268871 3137.61
0.003160779 2820.536
0.00951467 2881.663
0.005039628 2994.533
0.01245637 2940.475
0.0261061 2833.693
0.02589423 3004.277
0.01247181 2917.635
0.02060784 2812.317
0.01424332 2948.982
0.002103037 2794.629
0.001508328 2874.155
0.0145984 2553.496
0.003132016 2327.369
0.006237198 2386.843
0.006398143 2294.965
0.00607372 2054.175
0.003299294 2264.904
0.009273926 2201.472
0.002846069 2320.881
0.01835275 2383.354
0.01870319 2260.298
0.02546051 2375.871
0.007486948 2316.546
0.00339495 2118.157
0.02263878 2090.96
0.01309186 2054.691
0.0001176351 2105.153
0.008050509 1919.432
0.02094646 2042.349
0.01537735 1948.354
0.007251341 1842.032
0.003155531 1781.918
0.006135191 1833.605
0.01267614 1877.039
0.02718093 1856.314
0.02083097 1850.031
0.01778245 1853.207
0.02232426 1869.263
0.03325268 1783.261
0.03914241 1701.546
0.03885985 1602.799
0.03249952 1517.32
0.03832421 1414.338
0.03235572 1347.597
0.01044706 1412.643
0.01702395 1492.948
0.03808971 1402.735
0.01339143 1391.285
0.01235272 1362.989
0.0004933758 1308.759
0.003587654 1371.95
0.009994035 1278.076
0.005161074 1364.421
0.004164646 1256.629
0.006483634 1330.317
0.005559741 1360.019
0.004255126 1341.964
0.001852171 1273.683
0.009149861 1355.467
0.009388268 1401.304
0.017292 1452.469
0.00951171 1417.318
0.0004540996 1315.758
0.005468098 1358.702
0.01581873 1344.268
0.004707106 1466.759
0.008470659 1468.158
0.0121364 1446.568
0.01160645 1393.4
0.008445822 1345.979
0.004451287 1430.169
0.006986691 1441.719
0.0133087 1378.929
0.008668129 1372.221
0.01372828 1374.747
0.01639208 1408.016
0.03284687 1388.8
0.02699867 1447.722
0.01596133 1443.263
0.009308539 1463.436
0.01508097 1508.779
0.007002291 1566.767
0.003969432 1587.676
0.002319728 1611.687
0.00248404 1641.675
0.005083795 1570.108
0.007337006 1559.683
0.008573846 1498.256
0.01048805 1408.195
0.006783779 1398.157
0.003799791 1354.749
0.006541598 1451.708
0.01725565 1389.82
0.01565502 1366.565
0.02883278 1297.728
0.02796136 1313.338
0.01705997 1413.679
0.03850479 1473.26
0.03760942 1445.57
0.03777888 1513.397
0.0346454 1519.858
0.03702954 1526.761
0.0766368 1495.244
0.02001134 1488.289
0.01476746 1417.885
0.01017362 1433.749
0.0165712 1392.123
0.01971574 1399.339
0.01692506 1289.723
0.01235661 1308.453
0.01696163 1385.007
0.02512326 1459.031
0.01315052 1427.991
0.01449705 1437.793
0.01120437 1442.184
0.01480347 1397.812
0.01244014 1456.418
0.01154266 1533
0.01469699 1409.87
0.005554195 1550.989
0.0149044 1500.014
0.01301575 1497.996
0.03920857 1620.065
0.02444646 1632.239
0.01983318 1726.138
0.002199451 1633.607
0.003058787 1676.358
0.007322218 1677.478
0.005582652 1472.738
0.008839906 1460.196
0.007566397 1392.398
0.00140235 1399.24
0.008662478 1416.914
0.0125577 1368.809
0.01695085 1318.101
0.02892394 1198.383
0.01858179 1263.011
0.01884332 1276.525
0.03026843 1323.678
0.01504946 1445.84
0.0300793 1403.54
0.0342832 1299.282
0.05312943 1308.018
0.05061693 1244.224
0.08650842 1236.432
0.06865764 1345.936
0.05072658 1361.773
0.04484277 1402.149
0.04350212 1347.811
0.03885308 1424.676
0.02478296 1445.169
0.01629098 1463.228
0.01066646 1489.314
0.007163661 1564.309
0.001296765 1479.247
0.008728511 1574.571
0.02069588 1606.745
0.009418992 1682.327
0.007406982 1722.113
0.01642151 1852.972
0.01153697 1834.348
0.005077097 1816.625
0.01388552 1897.487
0.009382719 1753.013
0.01019262 1725.058
0.01414234 1769.035
0.01829891 1782.127
0.006590737 1585.677
0.004077033 1542.918
0.009198493 1608.529
0.005619139 1636.452
0.004258218 1589.402
0.008188712 1460.662
0.002815728 1406.895
0.005906573 1397.44
0.01459736 1409.515
0.02718357 1465.678
0.02831649 1400.898
0.02706152 1486.903
0.01494917 1421.315
0.01456111 1445.745
0.02047398 1424.415
0.0358179 1466.625
0.02902541 1362.685
0.03123689 1437.518
0.0224164 1451.874
0.01601875 1451.106
0.03210407 1422.688
0.03935092 1497.148
0.02643297 1524.847
0.01500635 1516.688
0.02398314 1469.901
0.04174056 1468.337
0.0337739 1441.076
0.02158688 1364.564
0.02096042 1301.853
0.01510033 1261.192
0.008422002 1261.342
0.009346766 1285.661
0.001847616 1300.467
0.002274811 1303.417
0.005568959 1306.461
0.004195756 1349.93
0.01073074 1296.266
0.01674992 1346.274
0.008333701 1285.381
0.01508196 1389.852
0.01779598 1403.501
0.01201148 1510.522
0.0125295 1536.838
0.0291107 1634.854
0.0194445 1772.149
0.01031914 1686.84
0.01320884 1717.924
0.007460815 1733.974
0.001777879 1909.658
0.003228694 1896.524
3.977026e-05 1853.507
0.001505989 1835.791
0.004432848 1998.342
0.00519473 1893.201
0.003133941 1940.836
0.001477387 1816.463
0.0006213463 1869.307
