probIn varB
0.00132494 67.98571
0.003414879 62.58597
0.005208968 57.49504
0.002912532 50.45563
0.008706039 50.74563
0.004879202 58.52137
0.01737833 56.13366
0.02906862 57.03324
0.01090317 47.48426
0.01371409 41.3435
0.01063519 37.05969
0.01932211 37.85909
0.01290186 39.18634
0.01224495 37.12001
0.02454899 31.3307
0.02289736 29.91445
0.01490964 28.19336
0.02506351 32.79031
0.03801881 31.66865
0.0244818 39.55283
0.008882999 34.21902
0.01580325 35.8189
0.0257165 34.96935
0.04537528 35.14172
0.05176604 37.62723
0.02267485 37.57969
0.007055551 37.8406
0.008358999 40.87074
0.003975493 41.78562
0.01034609 40.50836
0.018836 37.14907
0.01748434 39.13233
0.03818889 41.16816
0.02563051 40.63438
0.0496887 36.55966
0.0324501 29.71443
0.01985346 24.08939
0.01531487 25.35988
0.02288302 25.06752
0.00637512 31.56005
0.005629247 33.14495
0.0002753349 29.83878
0.01091696 30.76929
0.003381713 30.27455
0.003541533 28.76748
0.00744261 25.12455
0.007250175 21.82021
0.01125962 21.86236
0.0113193 21.17944
0.02247558 22.64942
0.005267989 25.724
0.01382569 22.75963
0.03031352 21.5104
0.04354488 21.73772
0.03989274 15.90431
0.01993569 17.12044
0.01591459 17.38834
0.003951546 18.16419
0.003654529 14.62902
0.001252881 14.33515
0.01155966 15.21471
0.009600338 15.80662
0.006835626 14.63486
0.006271474 13.14723
0.01043227 12.83171
0.01158142 13.49474
0.03240607 12.6267
0.03037759 13.6808
0.05103005 14.51193
0.02463903 13.75197
0.03070657 13.08401
0.04136056 15.02693
0.05232311 12.35278
0.04486279 14.35099
0.0482169 13.2105
0.026239 13.17648
0.02699941 14.76456
0.02907074 14.35513
0.04310424 14.67369
0.05309748 16.09474
0.04162505 16.32413
0.04446147 16.51474
0.04823692 12.72249
0.05130223 12.11051
0.05302779 10.70053
0.05086361 12.5694
0.03605702 13.3608
0.0242381 10.9335
0.03187782 11.67378
0.06179782 11.84037
0.03641957 12.64526
0.03812165 14.92723
0.02844818 16.85404
0.01363744 13.40487
0.01349597 13.86806
0.01936041 13.93684
0.02738178 13.68164
0.03063931 13.66699
0.03625623 12.37173
0.06063 12.35128
0.03138635 12.40625
0.02571049 14.40024
0.02385365 16.67524
0.02807345 20.66696
0.02060238 20.84925
0.01052966 22.52885
0.01059878 22.55184
0.004654782 18.57275
0.007688049 21.568
0.01243998 22.82873
0.009710304 23.97486
0.0181087 23.20479
0.01081611 20.64218
0.01149064 18.85059
0.01363427 20.90694
0.01323302 28.87707
0.02068032 28.08801
0.04408779 32.37919
0.03924718 28.22561
0.04466451 28.67553
0.02305598 25.5452
0.00713337 30.67406
0.00925598 37.99608
0.02643779 45.55029
0.01353877 45.00381
0.001126179 50.73841
0.01590543 42.61068
0.01167393 41.87417
0.01522682 54.01311
0.01173845 52.72368
0.02487204 51.36298
0.02176314 45.49915
0.01389031 43.58971
0.01949469 38.83481
0.0267301 35.06287
0.0197479 32.11374
0.03162775 38.58138
0.02423503 39.61214
0.026578 35.46535
0.01910045 37.97755
0.007339123 31.29838
0.004649862 34.96811
0.01044097 35.33194
0.01106807 36.39208
0.02085285 40.14805
0.01060343 42.51473
0.01680702 40.36595
0.009094844 40.60804
0.00394736 42.53314
0.002760103 44.13733
0.02130863 47.85553
0.01076239 45.8026
0.005522007 53.29198
0.001558705 48.75488
0.009356731 48.56813
0.007926259 39.26299
0.005283168 40.95273
0.01484987 51.63709
0.01744241 53.13829
0.01171869 46.92812
0.02258988 50.38687
0.02450625 63.78062
