scenario,lambda,sample,contribution
soluble_oxalate_priority,8.858667904100823,TSs23,5.558150854811659e-17
soluble_oxalate_priority,8.858667904100823,TSs24,3.771168890110565e-16
soluble_oxalate_priority,8.858667904100823,TSs266,1.0053846013203181e-16
soluble_oxalate_priority,8.858667904100823,TSs269,1.3150598116395192e-16
soluble_oxalate_priority,8.858667904100823,TSs27,5.2302940363717024e-17
soluble_oxalate_priority,8.858667904100823,TSs274,0.02666463494700158
soluble_oxalate_priority,8.858667904100823,TSs277,4.129422497043997e-18
soluble_oxalate_priority,8.858667904100823,TSs282,0.04974738058171633
soluble_oxalate_priority,8.858667904100823,TSs287,1.7328627542613044e-16
soluble_oxalate_priority,8.858667904100823,TSs291,1.639773619351601e-16
soluble_oxalate_priority,8.858667904100823,TSs293,1.3098982491054925e-16
soluble_oxalate_priority,8.858667904100823,TSs294,3.056334722536248e-17
soluble_oxalate_priority,8.858667904100823,TSs296,1.413485256021981e-16
soluble_oxalate_priority,8.858667904100823,TSs297,1.0832384759836906e-16
soluble_oxalate_priority,8.858667904100823,TSs3,2.6666264644069386e-16
soluble_oxalate_priority,8.858667904100823,TSs30,1.3155772414554605e-16
soluble_oxalate_priority,8.858667904100823,TSs303,2.0258388603115245e-16
soluble_oxalate_priority,8.858667904100823,TSs311,1.6803621235777505e-17
soluble_oxalate_priority,8.858667904100823,TSs314A,0.0032403505892175713
soluble_oxalate_priority,8.858667904100823,TSs314B,5.4564228265836085e-17
soluble_oxalate_priority,8.858667904100823,TSs317,0.011150371523534059
soluble_oxalate_priority,8.858667904100823,TSs325,0.06990533676493839
soluble_oxalate_priority,8.858667904100823,TSs33,1.7146700093027894e-16
soluble_oxalate_priority,8.858667904100823,TSs331,0.015331093068354647
soluble_oxalate_priority,8.858667904100823,TSs333,0.036294250730236496
soluble_oxalate_priority,8.858667904100823,TSs334,0.050485199139041176
soluble_oxalate_priority,8.858667904100823,TSs336,7.871634602883033e-17
soluble_oxalate_priority,8.858667904100823,TSs338,1.2802656110518904e-16
soluble_oxalate_priority,8.858667904100823,TSs357,0.03400557967855516
soluble_oxalate_priority,8.858667904100823,TSs358,0.004555252832262655
soluble_oxalate_priority,8.858667904100823,TSs361,0.023217525944211174
soluble_oxalate_priority,8.858667904100823,TSs363,6.590624405695622e-17
soluble_oxalate_priority,8.858667904100823,TSs365,0.024132056084719154
soluble_oxalate_priority,8.858667904100823,TSs368,0.019951799776407486
soluble_oxalate_priority,8.858667904100823,TSs371,8.143700899631466e-17
soluble_oxalate_priority,8.858667904100823,TSs378,1.7023096320142968e-16
soluble_oxalate_priority,8.858667904100823,TSs38,0.04484558654392774
soluble_oxalate_priority,8.858667904100823,TSs383,6.507521748119301e-17
soluble_oxalate_priority,8.858667904100823,TSs3A,1.974486290407548e-16
soluble_oxalate_priority,8.858667904100823,TSs4,0.006577128403965881
soluble_oxalate_priority,8.858667904100823,TSs417,0.013969597463483575
soluble_oxalate_priority,8.858667904100823,TSs44C,5.0216564330206285e-17
soluble_oxalate_priority,8.858667904100823,TSs48,0.001382771082814367
soluble_oxalate_priority,8.858667904100823,TSs49,0.05236014060844095
soluble_oxalate_priority,8.858667904100823,TSs49A,0.003705620158137896
soluble_oxalate_priority,8.858667904100823,TSs51,0.006776113071579046
soluble_oxalate_priority,8.858667904100823,TSs53,0.004947694704384264
soluble_oxalate_priority,8.858667904100823,TSs56,1.1416902133109033e-16
soluble_oxalate_priority,8.858667904100823,TSs56A,0.03453607156079184
soluble_oxalate_priority,8.858667904100823,TSs58,0.02292271352486874
soluble_oxalate_priority,8.858667904100823,TSs59B,0.02269949810557453
soluble_oxalate_priority,8.858667904100823,TSs5A,1.400411518650414e-16
soluble_oxalate_priority,8.858667904100823,TSs60,2.379227518654143e-16
soluble_oxalate_priority,8.858667904100823,TSs60B,5.485502870062645e-17
soluble_oxalate_priority,8.858667904100823,TSs61,7.836086824471173e-17
soluble_oxalate_priority,8.858667904100823,TSs63A,2.0201304853161574e-16
soluble_oxalate_priority,8.858667904100823,TSs68,0.0592983553325257
soluble_oxalate_priority,8.858667904100823,TSs7,0.039493663026990644
soluble_oxalate_priority,8.858667904100823,TSs78,5.929510256161731e-17
soluble_oxalate_priority,8.858667904100823,TSs82,0.03273544132391152
soluble_oxalate_priority,8.858667904100823,TSs9,3.879714809262767e-17
soluble_oxalate_priority,8.858667904100823,TSs95,1.4652830275812495e-16
soluble_oxalate_priority,8.858667904100823,TSs96,0.021620694290956807
soluble_oxalate_priority,8.858667904100823,TSs98,1.4540306716134253e-16
soluble_oxalate_priority,14.38449888287663,TSs10,0.029839845394753022
soluble_oxalate_priority,14.38449888287663,TSs104,6.195414874201424e-17
soluble_oxalate_priority,14.38449888287663,TSs10A,0.018363257317327783
soluble_oxalate_priority,14.38449888287663,TSs11,1.0944397532330718e-16
soluble_oxalate_priority,14.38449888287663,TSs111,1.3095226376377344e-16
soluble_oxalate_priority,14.38449888287663,TSs116,0.007151022789419831
soluble_oxalate_priority,14.38449888287663,TSs119A,0.05851340087744099
soluble_oxalate_priority,14.38449888287663,TSs120,0.005673050784654766
soluble_oxalate_priority,14.38449888287663,TSs131,0.013159726008750783
soluble_oxalate_priority,14.38449888287663,TSs132,1.0166271787844484e-16
soluble_oxalate_priority,14.38449888287663,TSs133,1.536527337532551e-16
soluble_oxalate_priority,14.38449888287663,TSs136,2.2991807099006665e-17
soluble_oxalate_priority,14.38449888287663,TSs138B,0.005833055688840285
soluble_oxalate_priority,14.38449888287663,TSs15,8.745809174605763e-17
soluble_oxalate_priority,14.38449888287663,TSs151B,6.753456448025973e-16
soluble_oxalate_priority,14.38449888287663,TSs155,2.0778102697568804e-16
soluble_oxalate_priority,14.38449888287663,TSs156A,3.67373450210572e-16
soluble_oxalate_priority,14.38449888287663,TSs157A,0.047572672124829206
soluble_oxalate_priority,14.38449888287663,TSs158,0.0014853203898060549
soluble_oxalate_priority,14.38449888287663,TSs161,1.801517189021054e-17
soluble_oxalate_priority,14.38449888287663,TSs166,1.0942367553576038e-16
soluble_oxalate_priority,14.38449888287663,TSs168,2.7552178419528385e-17
soluble_oxalate_priority,14.38449888287663,TSs195,5.181160236691283e-17
soluble_oxalate_priority,14.38449888287663,TSs1A,3.7176032538637964e-17
soluble_oxalate_priority,14.38449888287663,TSs2,1.3152988658099328e-16
soluble_oxalate_priority,14.38449888287663,TSs201,0.013024751655060415
soluble_oxalate_priority,14.38449888287663,TSs209,0.008377382246943291
soluble_oxalate_priority,14.38449888287663,TSs217,1.4778284621625242e-16
soluble_oxalate_priority,14.38449888287663,TSs224,6.06581017351076e-17
soluble_oxalate_priority,14.38449888287663,TSs22A,0.04537740281120202
soluble_oxalate_priority,14.38449888287663,TSs22B,0.000970302881168379
soluble_oxalate_priority,14.38449888287663,TSs23,5.083885284641023e-17
soluble_oxalate_priority,14.38449888287663,TSs24,2.1807877653642061e-16
soluble_oxalate_priority,14.38449888287663,TSs266,1.5519261516877236e-16
soluble_oxalate_priority,14.38449888287663,TSs269,6.079146682635885e-17
soluble_oxalate_priority,14.38449888287663,TSs27,1.050126836746936e-17
soluble_oxalate_priority,14.38449888287663,TSs274,0.029032536711902604
soluble_oxalate_priority,14.38449888287663,TSs277,4.304070389654945e-17
soluble_oxalate_priority,14.38449888287663,TSs282,0.04134080190789674
soluble_oxalate_priority,14.38449888287663,TSs287,0.0020354560603554517
soluble_oxalate_priority,14.38449888287663,TSs291,0.010014679580452593
soluble_oxalate_priority,14.38449888287663,TSs293,5.6007453995958e-17
soluble_oxalate_priority,14.38449888287663,TSs294,2.4602227621775097e-17
soluble_oxalate_priority,14.38449888287663,TSs296,0.005053594378850599
soluble_oxalate_priority,14.38449888287663,TSs297,1.6189906015698283e-17
soluble_oxalate_priority,14.38449888287663,TSs3,5.87750343027373e-17
soluble_oxalate_priority,14.38449888287663,TSs30,2.994715681047438e-17
soluble_oxalate_priority,14.38449888287663,TSs303,1.845035615637749e-16
soluble_oxalate_priority,14.38449888287663,TSs311,2.2965476719078648e-17
soluble_oxalate_priority,14.38449888287663,TSs314A,0.01491370427253302
soluble_oxalate_priority,14.38449888287663,TSs314B,1.325024510927989e-17
soluble_oxalate_priority,14.38449888287663,TSs317,0.018878995563714373
soluble_oxalate_priority,14.38449888287663,TSs325,0.051163464583291955
soluble_oxalate_priority,14.38449888287663,TSs33,0.00993415496980282
soluble_oxalate_priority,14.38449888287663,TSs331,0.015867814200209104
soluble_oxalate_priority,14.38449888287663,TSs333,0.028590474717110778
soluble_oxalate_priority,14.38449888287663,TSs334,0.036345508299023506
soluble_oxalate_priority,14.38449888287663,TSs336,5.618162830492667e-17
soluble_oxalate_priority,14.38449888287663,TSs338,9.472258506885971e-17
soluble_oxalate_priority,14.38449888287663,TSs357,0.03294166194653489
soluble_oxalate_priority,14.38449888287663,TSs358,0.02356776874277989
soluble_oxalate_priority,14.38449888287663,TSs361,0.01037925565167166
soluble_oxalate_priority,14.38449888287663,TSs363,1.6304283545665954e-17
soluble_oxalate_priority,14.38449888287663,TSs365,0.02406313721633112
soluble_oxalate_priority,14.38449888287663,TSs368,0.023073669336058904
soluble_oxalate_priority,14.38449888287663,TSs371,7.222091682012382e-17
soluble_oxalate_priority,14.38449888287663,TSs378,7.13352711056225e-17
soluble_oxalate_priority,14.38449888287663,TSs38,0.03510231213113592
soluble_oxalate_priority,14.38449888287663,TSs383,7.997466831696305e-17
soluble_oxalate_priority,14.38449888287663,TSs3A,8.669349746085316e-17
soluble_oxalate_priority,14.38449888287663,TSs4,0.014662142245453404
soluble_oxalate_priority,14.38449888287663,TSs417,0.0156360921361245
soluble_oxalate_priority,14.38449888287663,TSs44C,3.0329669403969834e-17
soluble_oxalate_priority,14.38449888287663,TSs48,0.00759889777978619
soluble_oxalate_priority,14.38449888287663,TSs49,0.04076519237808904
soluble_oxalate_priority,14.38449888287663,TSs49A,0.013422454740069908
soluble_oxalate_priority,14.38449888287663,TSs51,0.012650831318015782
soluble_oxalate_priority,14.38449888287663,TSs53,0.01059573694606124
soluble_oxalate_priority,14.38449888287663,TSs56,6.0047126534063245e-18
soluble_oxalate_priority,14.38449888287663,TSs56A,0.027414149029784726
soluble_oxalate_priority,14.38449888287663,TSs58,0.02312144064947345
soluble_oxalate_priority,14.38449888287663,TSs59B,0.022253249600562235
soluble_oxalate_priority,14.38449888287663,TSs5A,0.00892726724220576
soluble_oxalate_priority,14.38449888287663,TSs60,2.9195255918348027e-16
soluble_oxalate_priority,14.38449888287663,TSs60B,9.399398147152246e-17
soluble_oxalate_priority,14.38449888287663,TSs61,2.4211863449929505e-17
soluble_oxalate_priority,14.38449888287663,TSs63A,0.004031672515271369
soluble_oxalate_priority,14.38449888287663,TSs68,0.04249382736241969
soluble_oxalate_priority,14.38449888287663,TSs7,0.03688153908563601
soluble_oxalate_priority,14.38449888287663,TSs78,5.560520790689492e-05
soluble_oxalate_priority,14.38449888287663,TSs82,0.03158951302068129
soluble_oxalate_priority,14.38449888287663,TSs9,9.12517072622838e-17
soluble_oxalate_priority,14.38449888287663,TSs95,9.534833898930839e-17
soluble_oxalate_priority,14.38449888287663,TSs96,0.020260207502601157
soluble_oxalate_priority,14.38449888287663,TSs98,5.4022225460603865e-17
soluble_oxalate_priority,23.357214690901213,TSs10,0.024636332002654946
soluble_oxalate_priority,23.357214690901213,TSs104,7.178502070311515e-17
soluble_oxalate_priority,23.357214690901213,TSs10A,0.016711727671545183
soluble_oxalate_priority,23.357214690901213,TSs11,0.0
soluble_oxalate_priority,23.357214690901213,TSs111,0.0
soluble_oxalate_priority,23.357214690901213,TSs116,0.009488946610218003
soluble_oxalate_priority,23.357214690901213,TSs119A,0.043745664258278256
soluble_oxalate_priority,23.357214690901213,TSs120,0.010433833468112596
soluble_oxalate_priority,23.357214690901213,TSs131,0.016153139261587113
soluble_oxalate_priority,23.357214690901213,TSs132,0.0
soluble_oxalate_priority,23.357214690901213,TSs133,0.003793762771170381
soluble_oxalate_priority,23.357214690901213,TSs136,1.247446942997136e-17
soluble_oxalate_priority,23.357214690901213,TSs138B,0.011834005177060377
soluble_oxalate_priority,23.357214690901213,TSs15,0.0014097664766905677
soluble_oxalate_priority,23.357214690901213,TSs151B,0.0
soluble_oxalate_priority,23.357214690901213,TSs155,0.0
soluble_oxalate_priority,23.357214690901213,TSs156A,0.0
soluble_oxalate_priority,23.357214690901213,TSs157A,0.034799538978978
soluble_oxalate_priority,23.357214690901213,TSs158,0.008848812826636212
soluble_oxalate_priority,23.357214690901213,TSs161,0.0
soluble_oxalate_priority,23.357214690901213,TSs166,0.0
soluble_oxalate_priority,23.357214690901213,TSs168,0.0
soluble_oxalate_priority,23.357214690901213,TSs195,1.7981745155322667e-16
soluble_oxalate_priority,23.357214690901213,TSs1A,0.0
soluble_oxalate_priority,23.357214690901213,TSs2,0.0
soluble_oxalate_priority,23.357214690901213,TSs201,0.016709484636696494
soluble_oxalate_priority,23.357214690901213,TSs209,0.009664876650536166
soluble_oxalate_priority,23.357214690901213,TSs217,7.267295719846741e-18
soluble_oxalate_priority,23.357214690901213,TSs224,9.367378356313606e-17
soluble_oxalate_priority,23.357214690901213,TSs22A,0.03611572292543437
soluble_oxalate_priority,23.357214690901213,TSs22B,0.006622700607290165
soluble_oxalate_priority,23.357214690901213,TSs23,1.0491074782154228e-16
soluble_oxalate_priority,23.357214690901213,TSs24,0.0
soluble_oxalate_priority,23.357214690901213,TSs266,0.000980103526369727
soluble_oxalate_priority,23.357214690901213,TSs269,3.8973057929243944e-17
soluble_oxalate_priority,23.357214690901213,TSs27,8.120039516594941e-17
soluble_oxalate_priority,23.357214690901213,TSs274,0.026513097736165295
soluble_oxalate_priority,23.357214690901213,TSs277,5.783548413535747e-17
soluble_oxalate_priority,23.357214690901213,TSs282,0.03252492829507902
soluble_oxalate_priority,23.357214690901213,TSs287,0.006750791331974035
soluble_oxalate_priority,23.357214690901213,TSs291,0.010553887372502376
soluble_oxalate_priority,23.357214690901213,TSs293,0.0024007519217024136
soluble_oxalate_priority,23.357214690901213,TSs294,0.001689047427837915
soluble_oxalate_priority,23.357214690901213,TSs296,0.009905999063602103
soluble_oxalate_priority,23.357214690901213,TSs297,0.0008084375923727992
soluble_oxalate_priority,23.357214690901213,TSs3,0.0
soluble_oxalate_priority,23.357214690901213,TSs30,2.2453961406935605e-17
soluble_oxalate_priority,23.357214690901213,TSs303,0.0
soluble_oxalate_priority,23.357214690901213,TSs311,0.009419885626898003
soluble_oxalate_priority,23.357214690901213,TSs314A,0.01996841022792951
soluble_oxalate_priority,23.357214690901213,TSs314B,0.0
soluble_oxalate_priority,23.357214690901213,TSs317,0.020725671407075597
soluble_oxalate_priority,23.357214690901213,TSs325,0.038077671500495146
soluble_oxalate_priority,23.357214690901213,TSs33,0.013560597932091216
soluble_oxalate_priority,23.357214690901213,TSs331,0.015731057589173137
soluble_oxalate_priority,23.357214690901213,TSs333,0.023491495815721464
soluble_oxalate_priority,23.357214690901213,TSs334,0.02799681840166752
soluble_oxalate_priority,23.357214690901213,TSs336,0.0
soluble_oxalate_priority,23.357214690901213,TSs338,0.0024452106506145524
soluble_oxalate_priority,23.357214690901213,TSs357,0.02980685321427026
soluble_oxalate_priority,23.357214690901213,TSs358,0.029379339056355123
soluble_oxalate_priority,23.357214690901213,TSs361,0.007476450859065147
soluble_oxalate_priority,23.357214690901213,TSs363,0.0006675204335081382
soluble_oxalate_priority,23.357214690901213,TSs365,0.021698667871867614
soluble_oxalate_priority,23.357214690901213,TSs368,0.023188926737188434
soluble_oxalate_priority,23.357214690901213,TSs371,0.005362879561776346
soluble_oxalate_priority,23.357214690901213,TSs378,0.0
soluble_oxalate_priority,23.357214690901213,TSs38,0.0279685725070931
soluble_oxalate_priority,23.357214690901213,TSs383,0.0036473314103991953
soluble_oxalate_priority,23.357214690901213,TSs3A,0.0
soluble_oxalate_priority,23.357214690901213,TSs4,0.01777033225638616
soluble_oxalate_priority,23.357214690901213,TSs417,0.016755031888557825
soluble_oxalate_priority,23.357214690901213,TSs44C,6.63339782299981e-17
soluble_oxalate_priority,23.357214690901213,TSs48,0.011456759114789364
soluble_oxalate_priority,23.357214690901213,TSs49,0.03252386075499935
soluble_oxalate_priority,23.357214690901213,TSs49A,0.016936125005670842
soluble_oxalate_priority,23.357214690901213,TSs51,0.015443418142583777
soluble_oxalate_priority,23.357214690901213,TSs53,0.01479679602237529
soluble_oxalate_priority,23.357214690901213,TSs56,1.474833863170569e-17
soluble_oxalate_priority,23.357214690901213,TSs56A,0.020955437333280685
soluble_oxalate_priority,23.357214690901213,TSs58,0.021433227499022715
soluble_oxalate_priority,23.357214690901213,TSs59B,0.02016402380428828
soluble_oxalate_priority,23.357214690901213,TSs5A,0.012652326409239866
soluble_oxalate_priority,23.357214690901213,TSs60,0.0
soluble_oxalate_priority,23.357214690901213,TSs60B,0.004984054407172087
soluble_oxalate_priority,23.357214690901213,TSs61,0.0008622124764881706
soluble_oxalate_priority,23.357214690901213,TSs63A,0.00818241318162778
soluble_oxalate_priority,23.357214690901213,TSs68,0.03136622062463558
soluble_oxalate_priority,23.357214690901213,TSs7,0.030581811323904383
soluble_oxalate_priority,23.357214690901213,TSs78,0.004153133618577892
soluble_oxalate_priority,23.357214690901213,TSs82,0.02614084972532852
soluble_oxalate_priority,23.357214690901213,TSs9,0.0028760474636134997
soluble_oxalate_priority,23.357214690901213,TSs95,0.005912608926176622
soluble_oxalate_priority,23.357214690901213,TSs96,0.01744207276426493
soluble_oxalate_priority,23.357214690901213,TSs98,0.0029025178633317428
soluble_oxalate_priority,37.92690190732246,TSs10,0.019034591818422836
